Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2017-10-27,34.635,35.685,34.586,35.218,1913399
2017-10-30,35.255,36.813,35.255,36.689,3422606
2017-10-31,36.517,37.1,36.307,37.023,2587063
2017-11-02,36.956,37.166,36.106,36.115,2231950
2017-11-03,36.211,36.65,36.03,36.316,2078874
2017-11-06,36.297,37.453,36.297,37.31,2310085
2017-11-07,37.5,38.685,37.5,38.122,4846209
2017-11-08,38.122,38.255,37.759,38.026,2044009
2017-11-09,37.864,38.074,36.927,37.119,3604544
2017-11-10,37.052,37.3,36.221,37.042,2385175
2017-11-13,37.272,38.475,37.262,37.998,2450024
2017-11-14,38.218,38.571,37.778,38.275,2355110
2017-11-15,38.141,38.304,37.596,37.835,2142646
2017-11-16,38.026,38.524,37.94,38.218,4228289
2017-11-17,38.198,39.077,38.198,38.953,1564007
2017-11-20,38.628,39.431,38.524,39.411,1165551
2017-11-21,39.287,39.832,39.23,39.593,2025393
2017-11-22,39.46,39.976,39.411,39.976,1414599
2017-11-23,39.746,40.443,39.65,40.319,1222429
2017-11-24,40.147,40.367,39.803,40.129,2483635
2017-11-27,39.956,40.979,39.956,40.606,1803758
2017-11-28,40.492,41.074,40.376,40.988,2102868
2017-11-29,41.093,41.466,39.994,40.129,2179674
2017-11-30,40.08,40.979,40.08,40.415,3267801
2017-12-01,40.176,40.635,39.354,40.1,2028440
2017-12-04,39.927,40.348,39.497,39.756,1767067
2017-12-05,39.641,40.109,39.507,39.756,1365502
2017-12-06,39.173,39.546,38.791,38.791,2916326
2017-12-07,38.752,39.593,38.743,39.431,2256650
2017-12-08,39.316,40.214,39.316,40.1,2408103
2017-12-11,40.042,40.205,39.746,40.147,1252688
2017-12-12,40.08,40.539,39.966,40.386,2094995
2017-12-13,40.195,40.492,39.956,40.453,1166638
2017-12-14,40.396,41.084,40.319,41.084,2057943
2017-12-15,41.055,41.322,40.749,41.322,6377608
2017-12-18,41.132,41.552,41.132,41.524,1676694
2017-12-19,41.399,41.734,41.198,41.275,1272095
2017-12-20,41.084,42.23,40.94,41.982,2632906
2017-12-21,41.905,41.934,41.475,41.848,1611949
2017-12-22,41.648,41.887,41.265,41.322,956946
2017-12-27,41.285,42.326,41.285,42.326,1213822
2017-12-28,41.944,42.737,41.781,42.737,1831052
2017-12-29,42.507,42.689,42.154,42.335,1252098
2018-01-03,42.134,42.287,40.892,41.408,2083024
2018-01-04,41.418,42.278,41.418,42.087,3478899
2018-01-05,41.895,42.364,41.685,42.297,4843170
2018-01-08,42.374,43.205,42.374,43.08,3549984
2018-01-09,42.994,43.166,42.766,43.043,3848126
2018-01-10,42.994,42.994,42.402,42.756,2599050
2018-01-11,42.708,43.472,42.621,43.472,3966175
2018-01-12,43.233,43.759,43.147,43.463,1158887
2018-01-15,43.329,43.663,42.918,43.472,1857130
2018-01-16,43.196,44.695,43.196,44.389,2911272
2018-01-17,44.045,44.742,43.998,44.285,1945696
2018-01-18,44.294,44.667,44.065,44.428,1826954
2018-01-19,44.294,44.714,44.103,44.198,1034359
2018-01-22,44.379,44.571,44.16,44.342,1803233
2018-01-23,44.514,44.905,44.408,44.838,2403096
2018-01-24,44.676,45.478,44.638,45.47,1574413
2018-01-25,45.288,45.47,44.285,44.361,2806515
2018-01-26,44.428,44.81,43.74,43.855,1050551
2018-01-29,43.864,44.313,43.415,43.902,1512189
2018-01-30,43.415,44.026,43.415,44.016,2737168
2018-01-31,43.988,44.361,43.577,43.625,1774414
2018-02-01,43.778,44.198,42.774,43.033,2085323
2018-02-02,42.861,43.339,42.517,42.994,1924117
2018-02-05,42.527,43.071,42.287,42.708,1181899
2018-02-06,41.179,41.934,41.084,41.246,3456233
2018-02-07,41.246,42.411,41.236,42.221,3204442
2018-02-08,42.068,42.307,40.959,40.959,2011719
2018-02-09,40.806,41.361,40.549,40.73,1873157
2018-02-12,40.998,42.125,40.998,41.456,1524266
2018-02-13,41.59,42.02,41.351,41.361,1816212
2018-02-14,41.561,41.801,40.797,41.437,1769261
2018-02-15,41.801,42.192,41.132,41.132,1288307
2018-02-16,41.714,41.714,40.004,40.09,2002288
2018-02-19,40.129,40.988,40.129,40.864,1251485
2018-02-20,40.558,41.084,40.434,41.084,729897
2018-02-21,40.921,41.246,40.806,40.988,1467135
